imdb_id,poster_path,wiki_link,original_title,tag
tt0454435,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/D_%28film%29_poster.jpg/220px-D_%28film%29_poster.jpg,https://en.wikipedia.org/wiki/D_(film),'D',crime drama thriller randeephooda chunkypandey rukhsarrehman ishakoppikar yashpalsharma deshu a mechan from dubai come home to mumbai and get embroil in a crime by accident. the film show hi meteor rise from common law-abid man to underworld kingpin.
tt0444781,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Deewane_Huye_Paagal_movie_poster.jpg/220px-Deewane_Huye_Paagal_movie_poster.jpg,https://en.wikipedia.org/wiki/Deewane_Huye_Paagal,Deewane Huye Paagal,action comedy drama akshaykumar sunilshetty shahidkapoor rimisen pareshrawal a man embark on journey to find hi love in dubai onli to learn she ha differ suitor and admirers.
tt0483239, ,https://en.wikipedia.org/wiki/Bullet:_Ek_Dhamaka,Bullet: Ek Dhamaka,action drama saaylibuva natalyagudkova iqbalkhan asseemmerchant saadhikarandhawa intellig in india is serious concern over leak report of a massiv terrorist attack on januari 26th independ day. they assign agent bobbi and arjun singh to infiltr the ...
tt0449870,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Chehraa_poster.jpg/220px-Chehraa_poster.jpg,https://en.wikipedia.org/wiki/Chehraa_(2005_film),Chehraa,thriller bipashabasu dinomorea preetijhangiani irrfankhan govindnamdeo reena and fellow collegian akash mehta are medic (psychiatry)students. they are sweetheart and hope to marri each other after complet their education. befor that could happen megha ...
tt0442764,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/DilJoBhiKahey.jpg/220px-DilJoBhiKahey.jpg,https://en.wikipedia.org/wiki/Dil_Jo_Bhi_Kahey...,Dil Jo Bhi Kahey...,drama romance amitabhbachchan revathy karansharma annabellewallis bhoomikachawla depict cross-cultur romanc with up and downs.
tt0449228,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Dosti.jpg/220px-Dosti.jpg,https://en.wikipedia.org/wiki/Dosti:_Friends_Forever,Dosti: Friends Forever,drama romance akshaykumar bobbydeol kareenakapoor laradutta juhichawla karan (bobbi deol) wa wealthi and a mansion wa hi habitat. raj (akshay kumar) had empti pocket and the sky wa hi roof. karan' jet ensur that he could fli if he wanted. raj could ...
tt0454433,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Classic_%E2%80%93_Dance_of_Love.jpg/220px-Classic_%E2%80%93_Dance_of_Love.jpg,https://en.wikipedia.org/wiki/Classic_%E2%80%93_Dance_of_Love,Classic Dance of Love,drama mithunchakraborty meghnanaidu vikasbhardwaj navinnischol himanishivpuri an orphan and homeless girl end up in a danc school run by sitaradevi and is name doli and is taught all form of dance. when she matur she meet with london-bas suraj j. ...
tt0415768,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Dus_movieposter_reduced.jpg/220px-Dus_movieposter_reduced.jpg,https://en.wikipedia.org/wiki/Dus,Dus,action crime drama sanjaydutt sunilshetty abhishekbachchan zayedkhan shilpashettykundra a team of specialist must catch a terrorist befor he carri out an attack.
tt0416712,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/ElaanMithun.jpg/220px-ElaanMithun.jpg,https://en.wikipedia.org/wiki/Elaan_(2005_film),Elaan,action thriller arjunrampal ameeshapatel johnabraham laradutta rahulkhanna kantil shah a mumbai base businessman is kill by underworld don baba sikand after he fail to pay him the extort money karan adopt son of kantil shah had advis him not to do...
tt0444820,https://upload.wikimedia.org/wikipedia/en/0/04/Fareb_poster.jpg,https://en.wikipedia.org/wiki/Fareb_(2005_film),Fareb,drama thriller shilpashettykundra manojbajpayee shamitashetty parmeetsethi milindgunaji ria singhania live a wealthi lifestyl along with her husband amit in a spaciou bungalow. she run a compani spykar jeans. one night she get a call from the polic that her husband ...
tt0457875,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/EkAjnabee.jpg/220px-EkAjnabee.jpg,https://en.wikipedia.org/wiki/Ek_Ajnabee,Ek Ajnabee,action crime drama amitabhbachchan arjunrampal perizaadzorabian ruchavaidya vikramchatwal suryav an ex-armi offic is assign the task of protect a young girl anamika. when anamika get kidnap he decid to use all hi skill to rescu her.
tt0497620, ,https://en.wikipedia.org/wiki/Fun_%E2%80%93_Can_Be_Dangerous_Sometimes,Fun: Can Be Dangerous Sometimes,"thriller siddharthkoirala aryanvaid payalrohatgi hinatasleem rashilbangia a trio of thrill-seek housew plot to indulg in a game of ""husband swap "" whilst on vacation."
tt0461209,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Ek_Khiladi_Ek_Haseena_%28film%29.jpg/220px-Ek_Khiladi_Ek_Haseena_%28film%29.jpg,https://en.wikipedia.org/wiki/Ek_Khiladi_Ek_Haseena_(film),Ek Khiladi Ek Haseena,comedy crime thriller fardeenkhan koenamitra kaykaymenon rakhisawant mumaitkhan meet arjun verma a conman who play the biggest odd and wins. train in the belli of bombay he know how to score with women money and the law. hi playground is hi alon - and nobodi f*** with that...
tt0489028,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Nigar_Khan_in_Double_Cross.JPG/220px-Nigar_Khan_in_Double_Cross.JPG,https://en.wikipedia.org/wiki/Double_Cross_(2005_film),Double Cross: Ek Dhoka,comedy ayeshajhulka negarkhan  a wealthi sonia marri uneduc sahil and take him to landon. sahil here will be ask to take up prostitut to maintain her lifestyl he befriend negar a stripper and both plan escap from hi evil wife sonia
tt0854114, ,https://en.wikipedia.org/wiki/Dreams_(2005_film),Ahlaam,drama aseeladel bashiralmajid mohamedhashim talibal-furati azhaarmamoodi scar baghdad 2003... confus uncertainti and death engulf the bomb ruin of a psychiatr asylum. voyeurist we move between the past and the present of three iraqi live ...
tt0457940,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/HomeDelivery.jpg/220px-HomeDelivery.jpg,https://en.wikipedia.org/wiki/Home_Delivery,Home Delivery: Aapko... Ghar Tak,comedy romance vivekoberoi mahimachaudhry ayeshatakia bomanirani saurabhshukla sunni malhotra (vivek oberoi) is a 28 year old writer who ha carv a name for himself as a popular agoni uncl name gyan guru write for the time of hindustan. sunni also manag to ...
tt0453671,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/GaramMasala_movieposter.jpg/220px-GaramMasala_movieposter.jpg,https://en.wikipedia.org/wiki/Garam_Masala_(2005_film),Garam Masala,comedy romance akshaykumar johnabraham pareshrawal rimisen neetuchandra a rib tickl tale of two flirt who constantli flirt with women despit one of them be engaged. chao ensu when the fiancé find out that her to-b groom is cheat on her.
tt0453729,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Iqbal_poster.jpg/220px-Iqbal_poster.jpg,https://en.wikipedia.org/wiki/Iqbal_(film),Iqbal,drama sport shreyastalpade naseeruddinshah shwetabasuprasad yatinkaryekar prateekshalonkar iqbal the deaf and mute son of a farmer ha a passion for the game of cricket and seek the tutelag of a washed-up alcohol ex-player.
tt0457391,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Jai_Chiranjeeva.jpg/220px-Jai_Chiranjeeva.jpg,https://en.wikipedia.org/wiki/Jai_Chiranjeeva,Jai Chiranjeeva,action comedy drama chiranjeevi bhoomikachawla sameerareddy suneel brahmanandam sathyanarayana murthi a farmer from amalapuram swear vengeanc on crimin who kill hi niece.
tt0411469,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Hazaaron_Khwaishein_Aisi_Official_Poster.jpg/220px-Hazaaron_Khwaishein_Aisi_Official_Poster.jpg,https://en.wikipedia.org/wiki/Hazaaron_Khwaishein_Aisi,Hazaaron Khwaishein Aisi,drama kaykaymenon shineyahuja chitrangdasingh ramkapoor saurabhshukla set in the backdrop of indian emerg 1975 the stori revolv around 3 friend whose live chang drastic after the turn of events.
tt0438875,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Insaan_2005.jpg/220px-Insaan_2005.jpg,https://en.wikipedia.org/wiki/Insan,Insan,action crime drama akshaykumar ajaydevgn tussharkapoor eshadeol laradutta a polic offer is hellbent to arrest a notori terrorist who is plan to destroy mumbai as well as to settl a person score with him.
tt0436451,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Jo_Bole_So_Nihaal_%28film%29.jpg/220px-Jo_Bole_So_Nihaal_%28film%29.jpg,https://en.wikipedia.org/wiki/Jo_Bole_So_Nihaal_(film),Jo Bole So Nihaal,action comedy sunnydeol thomastevana garycastrochurchwell kamaalkhan shilpisharma an intern terrorist is hire to assassin the u.s. president.
tt0444849,https://upload.wikimedia.org/wikipedia/en/4/47/Karam_poster.jpg,https://en.wikipedia.org/wiki/Karam_(film),Karam,action thriller johnabraham priyankachopra bharatdabholkar vishwajeetpradhan shineyahuja a guilt-ridden hitman quit hi job after a traumat kill but hi former boss kidnap hi wife in order to make him do one last job.
tt0415908,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Kaalposter.jpg/220px-Kaalposter.jpg,https://en.wikipedia.org/wiki/Kaal_(2005_film),Kaal,adventure horror mystery ajaydevgn vivekoberoi johnabraham laradutta eshadeol a tiger expert hi wife two tourist and a villag chief engag in a battl for surviv against supernatur beast within jim corbett nation wildlif park.
tt0499041,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Kalyug05.jpg/220px-Kalyug05.jpg,https://en.wikipedia.org/wiki/Kalyug_(2005_film),Kalyug,action crime drama kunalkhemu deepalshaw smileysuri atulparchure faridamiri the film deal with a newli marri coupl caught on camera at a hotel dure their honeymoon. the video is releas on the internet and the bride ultim commit suicide. the husband ...
tt0470398,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Kasak.jpg/220px-Kasak.jpg,https://en.wikipedia.org/wiki/Kasak_(2005_film),Kasak,drama luckyali meera puneetissar mukeshtiwari kousalya amar a naïv nurs is divorc by hi wife leav him homeless and penniless. determin to win back her affect he take on variou odd job with the aim of build a fortun that will attract her attention.
tt0488836,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Hanumanfilm.jpg/220px-Hanumanfilm.jpg,https://en.wikipedia.org/wiki/Hanuman_(2005_film),Hanuman,animation mukeshkhanna viraj monashetty sumeetpathak rajeshjolly when hanuman wa born to anjani a femal apsara and kesari by the bless of vayu-dev the wind god. hanuman who is the 11th rudra avatar of suprem be god shiva himself. he wa ...
tt0454481,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/James_%282005_film%29.jpg/220px-James_%282005_film%29.jpg,https://en.wikipedia.org/wiki/James_(2005_film),James,action romance mohitahlawat priyankakothari  a stori of a young man' quest to aveng the death of hi older brother.
tt0396690,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Kisna.jpg/220px-Kisna.jpg,https://en.wikipedia.org/wiki/Kisna:_The_Warrior_Poet,Kisna: The Warrior Poet,drama history musical vivekoberoi ishasharvani antoniabernath sushmitasen hrishitaabhatt the film is set in the india of the tumultu 1930' when nationalist fight for the country' independ rose up as one urg the british to quit. at thi time a young indian ...
tt0488840, ,https://en.wikipedia.org/wiki/Koi_Aap_Sa,Koi Aap Sa: But Lovers Have to Be Friends,comedy drama romance aftabshivdasani anitahassanandanireddy dipannitasharma himanshumalik  an emot mumbai-bas footbal player rohan seek the assist of childhood friend simran to success woo fellow-collegian preeti. simran herself is about to be engag to ...
tt0437279,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Khamoshh..._Khauff_Ki_Raat_-_Movie_Poster.jpg/220px-Khamoshh..._Khauff_Ki_Raat_-_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Khamoshh..._Khauff_Ki_Raat,Khamoshh... Khauff Ki Raat,mystery thriller shilpashettykundra juhichawla shawarali rajivsingh kellydorji while travel on a raini night with hi boss an arrog actress avinash' car end up hit a woman. soon they all get strand in a motel with a few more people. one of them is a killer.
tt0445022,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Jurm_%282005_film%29.jpg/220px-Jurm_%282005_film%29.jpg,https://en.wikipedia.org/wiki/Jurm_(2005_film),Jurm,crime drama mystery kamaladib bobbydeol laradutta milindgunaji shaktikapoor avinash malhotra (bobbi deol) is marri to sanjana (lara dutta). one night sanjana is murder and avinash is arrest for the murder of hi wife.
tt0453748,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Kuchh_Meetha_Ho_Jaye_-_Movie_Poster.jpg/220px-Kuchh_Meetha_Ho_Jaye_-_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Kuchh_Meetha_Ho_Jaye,Kuchh Meetha Ho Jaye,comedy romance arshadwarsi mahimachaudhry parvindabas sandhyamridul rohitroy variou relationship intertwin and collid at an airport.
tt0456500,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/KyaaKoolHaiHum.jpg/190px-KyaaKoolHaiHum.jpg,https://en.wikipedia.org/wiki/Kyaa_Kool_Hai_Hum,Kyaa Kool Hai Hum,comedy mystery tussharkapoor riteishdeshmukh ishakoppikar nehadhupia anupamkher karan and rahul are fashion design and suriv on food of other functions. but some twist and confus chang their life.
tt0449306,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/LuckyDVDCover.jpg/220px-LuckyDVDCover.jpg,https://en.wikipedia.org/wiki/Lucky:_No_Time_for_Love,Lucky: No Time for Love,drama musical romance salmankhan snehaullal mithunchakraborty kaderkhan navniparihar in a chain of unfortun event a 17-year-old schoolgirl narrowli escap a possibl rapist is caught up in a terror attack and drink contamin water that poison her.
tt0444874,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Mainaisahihoon.jpg/220px-Mainaisahihoon.jpg,https://en.wikipedia.org/wiki/Main_Aisa_Hi_Hoon,Main Aisa Hi Hoon,drama family musical ajaydevgn sushmitasen eshadeol anupamkher ruchavaidya an autist man fight for her daughter' custodi in court and in the process he teach hi cold-blood lawyer the mean of love and life.
tt0451787,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Kyonki.jpg/220px-Kyonki.jpg,https://en.wikipedia.org/wiki/Kyon_Ki,Kyon Ki...,drama romance salmankhan kareenakapoor rimisen jackieshroff ompuri after learn the sad truth about a patient a femal psychiatrist fall in love with him.
tt0485513,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Main%2C_Meri_Patni_Aur_Woh.jpg/220px-Main%2C_Meri_Patni_Aur_Woh.jpg,https://en.wikipedia.org/wiki/Main_Meri_Patni_Aur_Woh,Main Meri Patni... Aur Woh!,comedy drama romance rajpalyadav rituparnasengupta naseeruddinshah kaykaymenon vinodnagpal a short nondescript man mithilesh shukla marri a tall and beauti woman. now jealousi and mithilesh' own insecur threaten to wreck hi happi home.
tt0454504,https://upload.wikimedia.org/wikipedia/en/6/6e/Maine_Gandhi_Ko_Nahin_Mara_%28DVD_box_art%29.jpg,https://en.wikipedia.org/wiki/Maine_Gandhi_Ko_Nahin_Mara,Maine Gandhi Ko Nahin Mara,drama anupamkher urmilamatondkar parvindabas rajitkapoor sudhirjoshi widow uttam chaudhari live a comfort lifestyl with hi college-go son karan a daughter trisha who is in love with a south-indian youth name ashish reddi and an elder son ...
tt0451803,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Maine%2Bpyaar%2Bkyun%2Bkiya.jpg/220px-Maine%2Bpyaar%2Bkyun%2Bkiya.jpg,https://en.wikipedia.org/wiki/Maine_Pyaar_Kyun_Kiya%3F,Maine Pyaar Kyun Kiya,comedy drama romance salmankhan sushmitasen katrinakaif sohailkhan arshadwarsi samir is in love with sonia but ha unfortun lie to her that he wa alreadi married.when she want to meet her wife samir approach hi duti nurs naina to play 'wife'a drama that turn out into a comedi of errors.
tt0346457,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Mangal_Pandey_movie_poster.jpg/220px-Mangal_Pandey_movie_poster.jpg,https://en.wikipedia.org/wiki/Mangal_Pandey:_The_Rising,Mangal Pandey: The Rising,biography drama history aamirkhan ranimukerji tobystephens coralbeed ameeshapatel thi is a film about the leader of the 1857 mutini and hi fight against the british rule.
tt0478868, ,https://en.wikipedia.org/wiki/Koi_Mere_Dil_Mein_Hai,Koi Mere Dil Mein Hai,drama romance diamirza  the wealthi malhotra famili consist of dad vikram hi wife and son raj. they would like raj to get marri to their friend ishwarchand mangatram gore' onli u.s. base daughter ...
tt0813539,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Mr.Prime-Minister-flim-poster.jpg/225px-Mr.Prime-Minister-flim-poster.jpg,https://en.wikipedia.org/wiki/Mr_Prime_Minister,Mr Prime Minister,comedy devanand premchopra milindgunaji a.k.hangal bomanirani johnni master a survivor of earthquake-ravag kutch is a happy-go-lucki elderli man who sell newspap for a live in a small villag in gujarat. hi life take a new turn when the ...
